MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNe,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,Exterior1st_BrkFace,Exterior1st_CmentBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_Po,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_Po,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_Po,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_New,SaleType_VWD,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-1.270438454005153,-1.1820629259170679,-0.5373549293467753,0.8419118161740704,-0.7651577932608704,-1.5633339908269503,-1.1231953413692919,-1.063343878020193,-0.6991367503808079,0.03709809310721432,-1.5070480307425829,-1.3296994344009427,-0.48217754840977073,0.9180592312392193,-0.4447444185388965,0.44735739947592973,1.2373963389363978,0.9946808133388333,-1.3324064834162686,1.0026702317227176,-0.8816280809944216,-0.0353619018925493,1.3231174876547345,0.49305566320562466,-1.6558161870768413,0.46969997303607225,0.08564335566144674,0.5017672419247464,1.5078918865083515,-1.143490269936658,-0.9065247226719346,1.299500583477927,9.132776012707541,-0.26161905744321284,0.12557702146123767,-0.2824204453503536,1122606.0,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.6438334505731792,0.6870321425327572,1.6673448672251046,-0.9004553530603465,0.4091976193154998,1.464411736715537,0.984938807310803,-1.063343878020193,-0.33879832241571783,-0.8643031007782312,0.4265733916970659,-0.23506476237576193,0.04936611945215055,-0.2733379776962905,1.8792947873526549,-0.24604475346630827,1.2373963389363978,0.9946808133388333,1.3538969105681438,1.0026702317227176,1.4303336698650757,1.1981928152894052,1.5914620294992587,1.3916990347833125,1.1391452810206522,0.46969997303607225,1.445867709397466,0.20521102089829776,0.9857856875502286,-0.5853595811301652,0.48933838936329643,0.8643224495949788,-0.14493593239451336,-0.26161905744321284,0.4176166062548139,0.8734613227957879,576407.0,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0.6438334505731792,1.7022787674567568,1.4657498866355088,0.493438382327187,0.4091976193154998,0.17702378957148726,-0.10387773101847675,1.859653584164792,0.3638897196378899,-1.1280108968617393,1.6090747879023026,0.8674990208840658,0.5114707272551864,2.28726233769524,-1.156823771185803,2.301542201930318,1.2373963389363978,0.9946808133388333,1.3538969105681438,-0.9973368794263199,-1.4596185187092958,-1.2689166190745038,1.5914620294992587,0.49305566320562466,0.03331270016468729,-1.168788304996738,-1.089849649778697,-0.7091706605999184,-1.27289112968165,-0.6777653243100481,-0.7929079577388343,3.2602470069280622,-0.14493593239451336,-0.26161905744321284,0.4176166062548139,0.8734613227957879,1653688.0,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1.7923965933201786,-0.598946915704309,2.861928929196727,0.493438382327187,0.8006494235076232,1.3452091490170137,0.8459409513538736,0.8971037221987596,-0.06503106123163209,1.0168125112841258,-0.8637733470008773,-0.24967101991326912,-0.5431570275477761,1.5955778572308357,1.8166944047023776,1.0566068464295428,1.2373963389363978,-1.0053476317124403,0.45846244590667307,1.0026702317227176,-1.4596185187092958,-1.2689166190745038,0.7864284039656859,0.49305566320562466,1.0419292299563914,-0.34954416598033294,-0.27649179266804635,-1.0480920560587166,-0.5805329093241395,-0.8847541890329859,0.6354170871344255,-0.1429437928756642,-0.14493593239451336,-0.26161905744321284,-0.4585021481259147,0.8734613227957879,1247429.0,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1.409542212404512,-2.0671497271328625,0.3817754600316294,-0.20350848536657976,-0.7651577932608704,1.7028169121125831,1.4250986845077458,-1.063343878020193,-0.43380174570136565,-0.4439688561117912,-0.827318583341371,-0.8848345619728669,-0.7553515156465007,-0.9046954572162357,0.5177364647091198,-1.2185432910183,1.2373963389363978,-1.0053476317124403,0.45846244590667307,1.0026702317227176,-0.8816280809944216,-0.0353619018925493,0.2497393202766374,-0.4055877083720631,1.5523134980437598,-1.168788304996738,-1.089849649778697,-1.041031193653325,0.951735283270351,0.8672587016575946,0.9762673819337259,-0.7737076049082513,-0.14493593239451336,0.0772048013520347,0.12557702146123767,-0.2824204453503536,428314.0,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1.7923965933201786,1.7074851604050847,-0.984788744673064,-0.20350848536657976,-1.5480614016451173,1.1306444911596722,1.2861008285508164,0.8291270370316669,-1.0482321696730403,-1.123216209660221,-0.1908791677858228,-1.1686132798444349,0.9880271191313916,-0.653862137499801,-0.953372527572401,-0.015179775886005433,1.2373963389363978,0.9946808133388333,0.45846244590667307,-0.9973368794263199,-1.4596185187092958,-1.2689166190745038,0.2497393202766374,1.3916990347833125,1.0419292299563914,0.46969997303607225,0.686502313166612,-0.6826924265796998,-1.1792525179119868,-1.235896013116541,-0.33844089800643357,-0.49499801354501516,-0.14493593239451336,-0.26161905744321284,0.7096561910483901,-0.8603613294234244,748177.0,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
-0.6961568826316534,0.9109070393108698,-0.2558355670721009,0.8419118161740704,0.8006494235076232,-1.6586960609857688,-1.49385629058777,-0.7479320588448829,0.4251641169049647,-0.1834575181626287,-0.6708668893026563,-0.09317540343997792,0.5537686318595832,-0.8319122738905321,-1.203774058173511,-0.3021465574587244,1.2373963389363978,0.9946808133388333,-0.43697201875479774,-0.9973368794263199,0.8523432321502015,-1.2689166190745038,0.7864284039656859,0.49305566320562466,-1.5586001360125807,-0.34954416598033294,-0.11837101437721338,-0.8909878675387528,-0.770647666553456,1.5732385795519,2.188179541220128,-0.8568315181218481,-0.14493593239451336,-0.26161905744321284,0.4176166062548139,-0.2824204453503536,878055.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
-0.5047296921738201,-0.546882986221027,-0.8677566143484845,-0.5519819192134632,-0.7651577932608704,-1.134204675112267,-0.9610311760862076,-0.5521592055636559,-0.5833337610503734,0.20331391609318286,-1.4151516473509105,-1.14983380586764,0.3105556803843011,-0.9046954572162357,-1.2350742494986497,-0.5251411380760622,1.2373963389363978,0.9946808133388333,-1.3324064834162686,1.0026702317227176,0.2743527944353271,-0.0353619018925493,-0.018605221567886875,-0.4055877083720631,-1.1940399445216032,-1.168788304996738,-1.089849649778697,-1.2405005566056384,-0.030051373466118806,-0.37097825695283676,-0.7333944142024486,-0.44121195205386426,-0.14493593239451336,-0.26161905744321284,0.7096561910483901,-0.8603613294234244,544447.0,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-0.8875840730894866,-0.28135694585628895,-1.114309059635937,-1.5974022207541132,0.017745815123376394,0.1055022369523734,0.49844631146155033,0.07866443278696399,0.37457057787710496,1.4019857164727647,-0.5387183710369459,0.3558626854273857,-2.2925278654779575,1.4417073689919322,-1.227249201667365,-0.17541298584995693,-1.1968259671679913,0.9946808133388333,0.45846244590667307,1.0026702317227176,-0.30363764327954723,1.1981928152894052,-1.091983388945984,0.49305566320562466,0.3371128597405018,-0.34954416598033294,-0.5923476888148567,-0.15312774617532746,-0.6344460494339457,-0.33031972995368825,0.2945667923351246,1.191928460495625,-0.14493593239451336,-0.26161905744321284,-0.4585021481259147,1.4514022068688588,505330.0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0.6438334505731792,-1.208094890658709,2.3153032473148496,-1.5974022207541132,-0.373705989068747,-0.037540868285854345,0.150951671569227,0.05963096094017795,-1.2449848214480506,-0.6517386348442521,-0.7688390666375795,-1.5091477412903167,1.252389022908872,1.4185046763209865,1.675843543739253,1.893290585107808,-1.1968259671679913,-1.0053476317124403,1.3538969105681438,1.0026702317227176,0.8523432321502015,1.1981928152894052,-0.28694976341241113,-0.4055877083720631,0.1426807576119805,2.1081882510688827,1.1211416232489746,-1.2475614190110302,-0.2740792708052414,-0.7184238513091965,0.28374614805578174,0.4046961059433262,-0.14493593239451336,-0.26161905744321284,1.2937353606355424,-0.8603613294234244,881849.0,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
-0.12187531125815369,1.4263399411953621,0.6697173172631404,1.1903852500209537,-1.5480614016451173,1.4167307016361277,1.6567617777692947,1.005866418466108,0.3548953126996039,-0.11153721013985378,1.4571799393210263,1.042774111334152,0.17097259518979163,0.8936353442171711,-0.20999298360035595,0.9726559454912511,1.2373963389363978,-1.0053476317124403,-0.43697201875479774,1.0026702317227176,-0.30363764327954723,-0.0353619018925493,1.5914620294992587,1.3916990347833125,1.3578813959152385,-0.34954416598033294,-0.6729507196996959,0.8000886785525427,-0.799023003453354,0.13540521567292182,1.3658105759900696,-0.7688179629545104,-0.14493593239451336,-0.26161905744321284,-0.7505417329194909,0.29552043872271716,1451171.0,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.6961568826316534,-0.6093597016009655,0.461699841716708,-0.5519819192134632,0.8006494235076232,1.2975281139376045,1.4250986845077458,-0.7071460477446273,0.8164208187204134,-1.2622621385042523,1.2164266043197032,0.9526326362455361,-0.19490427963824178,-0.9046954572162357,-0.5308199446830282,-0.8595321064769028,1.2373963389363978,0.9946808133388333,1.3538969105681438,1.0026702317227176,-0.8816280809944216,-0.0353619018925493,0.7864284039656859,-1.304231079949751,0.969017191658196,-0.34954416598033294,-0.4388548357422919,-0.6262055273365666,-0.010188637636190144,0.87095493138479,1.1061151132858402,-1.0768654060401925,-0.14493593239451336,-0.26161905744321284,-0.16646256333233853,0.8734613227957879,486128.0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
-0.2175889064870703,-1.5308912534550572,-1.182102061958102,-1.5974022207541132,-0.373705989068747,-1.634855543446064,-1.3548584346308405,-0.1878041730680392,0.6730724581414774,-1.0033490296222627,1.49211575449472,1.0653094801063057,-0.8899998453038306,2.8773434481479234,-1.3054996799802119,1.84041766192071,-1.1968259671679913,0.9946808133388333,0.45846244590667307,1.0026702317227176,-0.8816280809944216,1.1981928152894052,0.2497393202766374,0.49305566320562466,-1.898856314737493,-0.34954416598033294,-0.998833787152754,-1.1116398177072413,1.9193342715568718,0.5419904856644068,0.7544441742071968,-0.13805415092192316,-0.14493593239451336,-0.26161905744321284,-0.16646256333233853,0.29552043872271716,829999.0,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1.409542212404512,0.17159924064826482,0.0624347385666945,-1.2489287869072299,-1.5480614016451173,0.4154289649685335,0.359448455504621,-1.063343878020193,-0.244357049563713,-0.8611066426438857,0.8139052555793207,0.04871395549580609,-0.6929621063550151,-0.9046954572162357,1.7697441177146693,-1.1642577324788757,0.020285185884203305,-1.0053476317124403,0.45846244590667307,1.0026702317227176,-1.4596185187092958,-1.2689166190745038,1.5914620294992587,-0.4055877083720631,0.1426807576119805,-0.34954416598033294,-0.1507664909050914,0.026924245162159192,0.154388316383218,-1.0399958375751892,-0.6901118370850771,0.1602140082562769,-0.14493593239451336,2.493805338702954,-0.7505417329194909,-1.4383022134964951,346248.0,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
-1.270438454005153,-0.9477752432422988,-0.5280779921869001,1.538858683867837,0.4091976193154998,-0.10906242090496822,0.011953815612297691,-0.6799553736777902,1.0058655148580664,1.728024446176011,0.13493528242101513,1.2798128050856967,-0.9657835910533751,0.47574263726992705,0.3847106515772799,-0.18610865351757577,-1.1968259671679913,-1.0053476317124403,-1.3324064834162686,1.0026702317227176,0.8523432321502015,1.1981928152894052,0.2497393202766374,-1.304231079949751,0.03331270016468729,-1.168788304996738,-1.089849649778697,-1.0145529596331064,-0.42163102268471087,-1.2876432292972755,-0.9606279440686489,-0.2456262739042248,-0.14493593239451336,-0.26161905744321284,-0.4585021481259147,-0.8603613294234244,1015642.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
